,id,name,symbol,is_active
4930,14663,Zuki,ZUKI,1
4931,14665,Centaurify,CENT,1
4932,14669,Ridge,RIDGE,1
4933,14674,Refugees Token,RFG,1
4934,14675,SOLVIEW,SOLV,1
4935,14676,TrustNFT,TRUSTNFT,1
4936,14681,Fabwelt,WELT,1
4937,14682,EarthFund,1EARTH,1
4938,14685,Heros Token,HEROS,1
4939,14695,AOK,AOK,1
4940,14699,RaceX,RACEX,1
4941,14702,ShibaBNB.org,SHIBABNB,1
4942,14711,1Sol,1SOL,1
4943,14713,Comdex,CMDX,1
4944,14717,JP3Gvault,JP3G,1
4945,14718,YetiCoin,YETIC,1
4946,14721,RealLink,REAL,1
4947,14722,DOGAMÍ,DOGA,1
4948,14723,GenshinFlokiInu,GFloki,1
4949,14726,Life Token V2,LTNV2,1
4950,14728,INTERSTELLAR DOMAIN ORDER,IDO,1
4951,14730,Everlens,ELEN,1
4952,14734,Arker,ARKER,1
4953,14741,Trusted Node,TNODE,1
4954,14745,Kromatika,KROM,1
4955,14746,Titano,TITANO,1
4956,14747,Salary,SLR,1
4957,14749,Onyx,ONYX,1
4958,14757,NFTPunk,NFTPUNK2.0,1
4959,14759,LOL,LOL,1
4960,14766,Doge Gay Son,GOGE,1
4961,14767,The Coop Network,GMD,1
4962,14768,HashLand Coin,HC,1
4963,14779,MicroPee,PEE,1
4964,14783,MAGIC,MAGIC,1
4965,14784,Squirt Game,SQUIRT,1
4966,14790,Baby Tiger King,BABYTK,1
4967,14791,Saddle,SDL,1
4968,14794,CoinMerge (BEP-20),CMERGE,1
4969,14795,SappChat,APP,1
4970,14796,Cultiplan(CTPL),CTPL,1
4971,14798,Pacific,PAF,1
4972,14800,Anomus,ANOM,1
4973,14801,Shimmer,SMR,1
4974,14803,Aurora,AURORA,1
4975,14806,ConstitutionDAO,PEOPLE,1
4976,14809,Zada,ZADA,1
4977,14811,Netcoincapital,NCC,1
4978,14814,BNB Hero Token,BNBH,1
4979,14820,Infinity Rocket Token,IRT,1
4980,14822,Victoria VR,VR,1
4981,14825,Viblos,VIBLO,1
4982,14834,Crypto Shield,SHIELD,1
4983,14835,Caketools,CKT,1
4984,14836,Day Of Defeat,DOD,1
4985,14838,Artificial Intelligence,AI,1
4986,14839,Canon Crypto,CATO,1
4987,14840,ClassicDoge,XDOGE,1
4988,14841,ShopNEXT,NEXT,1
4989,14843,Spintop,SPIN,1
4990,14844,MetaGameHub DAO,MGH,1
4991,14848,Banana Bucks,BAB,1
4992,14849,Centcex,CENX,1
4993,14850,Buff Samo,BSAMO,1
4994,14855,Haven token,HAVEN,1
4995,14856,BLACK SHIBA INU,SHIBB,1
4996,14858,Baby Yooshi,BABY YOOSHI,1
4997,14866,Meta Shiba,METASHIB,1
4998,14868,xMooney,XM,1
4999,14869,The Moon Shiba,MOONSHIB,1
5000,14871,Windfall Token,WFT,1
5001,14872,HUGHUG Coin,HGHG,1
5002,14878,Alephium,ALPH,1
5003,14885,Coinscope,COINSCOPE,1
5004,14888,MetaGaming Guild,MGG,1
5005,14894,ONSTON,ONSTON,1
5006,14895,Santa Inu,SANINU,1
5007,14896,Tag Protocol,TAG,1
5008,14899,xExchange,MEX,1
5009,14901,CryptoVsZombie,CVZ,1
5010,14902,Chain Wars,CWE,1
5011,14904,SpaceFalcon,FCON,1
5012,14905,Fluffy Coin,FLUF,1
5013,14906,TokenSwap,TP,1
5014,14911,MetaPets,METAPETS,1
5015,14915,UniX Gaming,UNIX,1
5016,14921,Microverse,MVP,1
5017,14923,DeFlyBall,DEFLY,1
5018,14925,Witnet,WIT,1
5019,14926,JPool Staked SOL (JSOL),JSOL,1
5020,14928,Crypto Royale,ROY,1
5021,14930,MegaToken,MEGA,1
5022,14931,NSUR COIN,NSUR,1
5023,14932,CyOp Protocol,CYOP,1
5024,14938,Jade Protocol,JADE,1
5025,14939,Seeded Network,SEEDED,1
5026,14941,Harmonylauncher,HARL,1
5027,14942,BrowniesSwap,BROWN,1
5028,14943,Unique Venture Clubs,UNQ,1
5029,14948,AtomPad,ATPAD,1
5030,14950,Operon Origins,ORO,1
5031,14952,Stadium,STD,1
5032,14955,GOinfluencer,GOIN,1
5033,14957,DONASWAP,DONA,1
5034,14958,LOT.TRADE,LOTT,1
5035,14960,HunnyDAO,LOVE,1
5036,14962,Oppa,OPPA,1
5037,14967,Roar Soltigers Token,ROAR,1
5038,14968,Viral Inu,VINU,1
5039,14969,Dragon Mainland Shards,DMS,1
5040,14971,R U Generous,RUG,1
5041,14972,SOLFINA PROTOCOL,SOLFI,1
5042,14973,IXO,IXO,1
5043,14976,ROBOT SHIB,RSHIB,1
5044,14978,Lets Go Brandon Token,LGBT,1
5045,14982,Metapad,MPD,1
5046,14989,Chainlist,CLIST,1
5047,14990,MetaSoccer,MSU,1
5048,14996,MEDIA EYE NFT Portal,eYe,1
5049,14997,Outrace,ORE,1
5050,15002,Kryxivia,KXA,1
5051,15005,Shaman King Inu,SHAMAN,1
5052,15006,MetalSwap,XMT,1
5053,15013,ReSource Protocol,SOURCE,1
5054,15015,Mithrilverse,MITHRIL,1
5055,15024,Angle Protocol,AGEUR,1
5056,15028,UXD Protocol,UXP,1
5057,15035,KEYS,KEYS,1
5058,15039,MADworld,UMAD,1
5059,15040,InPoker,INP,1
5060,15041,youves uUSD,UUSD,1
5061,15043,Mouse Haunt Token,MHT,1
5062,15050,Milk,MILK,1
5063,15051,Solar Energy,SEG,1
5064,15056,Wolf Game Wool,WOOL,1
5065,15060,Rocket Pool ETH,RETH,1
5066,15065,Solit,SLT,1
5067,15067,FOTA - Fight Of The Ages,FOTA,1
5068,15068,Solar Bear,SOLBEAR,1
5069,15069,CRODEX,CRX,1
5070,15070,Notable,NBL,1
5071,15073,SHIBA LIGHT,SHIBT,1
5072,15080,Suteku,SUTEKU,1
5073,15084,Symbiosis Finance,SIS,1
5074,15085,The Killbox,KBOX,1
5075,15090,Cirrus,CIRRUS,1
5076,15094,Coinflect,WCFLT,1
5077,15096,NIL Coin,NIL,1
5078,15097,Boryoku Dragonz,BOKU,1
5079,15098,Robo Inu Finance,RBIF,1
5080,15100,RaceFi,RACEFI,1
5081,15104,DoggyStyle Coin,DSC,1
5082,15107,Regular Presale,REGU,1
5083,15108,BUSDX,BUSDX,1
5084,15110,MEGAWEAPON,$WEAPON,1
5085,15115,youves,YOU,1
5086,15125,Ecio,ECIO,1
5087,15128,Niftify,NIFT,1
5088,15131,Everton Fan Token,EFC,1
5089,15132,Davis Cup Fan Token,DAVIS,1
5090,15134,Aston Villa Fan Token,AVL,1
5091,15135,TFS Token,TFS,1
5092,15136,SeamlessSwap,SEAMLESS,1
5093,15137,Napoli Fan Token,NAP,1
5094,15138,Koda Cryptocurrency,KODA,1
5095,15139,Starly,$STARLY,1
5096,15140,EVERY GAME,EGAME,1
5097,15141,DeFi Degen Land,DDL,1
5098,15142,Katana Inu,KATA,1
5099,15143,Bridge$,BRG.X,1
5100,15147,Vodka Token,VODKA,1
5101,15150,Cross Chain Farming,CCF,1
5102,15151,SWERVE Protocol,SWERVE,1
5103,15152,Bxmi Token,BXMI,1
5104,15162,Thors Mead,MEAD,1
5105,15163,Billionaire Plus,BPLUS,1
5106,15175,DAWG,DAWG,1
5107,15178,Gunstar Metaverse,GSTS,1
5108,15180,GamesPad,GMPD,1
5109,15181,MonoX Protocol,MONO,1
5110,15182,Chives Coin,XCC,1
5111,15183,Star Wars Cat,SWCAT,1
5112,15185,Kujira,KUJI,1
5113,15187,H3RO3S,H3RO3S,1
5114,15188,DappRadar,RADAR,1
5115,15191,Defrost Finance,MELT,1
5116,15192,Belrium,BEL,1
5117,15193,Pexcoin,PEX,1
5118,15194,Sportium,SPRT,1
5119,15196,Unus Dao,UDO,1
5120,15199,CatBonk,CABO,1
5121,15204,MetaSafeMoon,METASFM,1
5122,15207,Bit.Store,STORE,1
5123,15211,Atlantis,ATLAS,1
5124,15212,RPS LEAGUE,RPS,1
5125,15214,Mars Doge,MARSDOGE,1
5126,15221,WidiLand,WIDI,1
5127,15223,India Coin,XINDIA,1
5128,15226,Lepasa,LEPA,1
5129,15230,Cheems Inu,CINU,1
5130,15231,Baby Bali,BB,1
5131,15233,OtterClam Finance,CLAM,1
5132,15235,GoldenWspp,GWSPP,1
5133,15236,CheersLand,CHEERS,1
5134,15238,marmaj,MARMAJ,1
5135,15239,Lord Arena,LORDA,1
5136,15240,SENATE,SENATE,1
5137,15241,Candylad,CANDYLAD,1
5138,15245,WingSwap,WIS,1
5139,15246,Surviving Soldiers,SSG,1
5140,15248,Santos FC Fan Token,SANTOS,1
5141,15250,Thetan Coin,THC,1
5142,15252,OkLetsPlay,OKLP,1
5143,15253,Infinite Launch,ILA,1
5144,15257,EverRise,RISE,1
5145,15260,Talkado,TALK,1
5146,15261,ONUS,ONUS,1
5147,15262,DART Inu,DART,1
5148,15265,Rooster Battle,RICE,1
5149,15266,Metagalaxy Land,MEGALAND,1
5150,15268,GalaxyGoggle DAO,GG,1
5151,15270,Vita Inu,VINU,1
5152,15271,Rollbit Coin,RLB,1
5153,15275,RXCGames,RXCG,1
5154,15277,Crypto Mushroomz,SHROOMZ,1
5155,15282,RxC,RXC,1
5156,15283,Artemis Vision,ARV,1
5157,15284,SwinCoin,SWIN,1
5158,15286,Degree Crypto Token,DCT,1
5159,15288,TemplarDAO,TEM,1
5160,15289,Life DAO,LF,1
5161,15300,Autobusd,ABS,1
5162,15302,KING SAMO,KSAMO,1
5163,15305,Calamari Network,KMA,1
5164,15312,Hashtagger.com,MOOO,1
5165,15313,BunnyPark Game,BG,1
5166,15315,SOUNI,SON,1
5167,15323,GamingShiba,GAMINGSHIBA,1
5168,15326,XIDR,XIDR,1
5169,15330,Turtles Token,TRTLS,1
5170,15333,Guzzler,GZLR,1
5171,15334,Metavice,SERVE,1
5172,15336,MEDPING,MPG,1
5173,15338,CoreStarter,CSTR,1
5174,15340,Metanoom,MTN,1
5175,15341,FUMoney,FUM,1
5176,15344,Unvaxxed Sperm,NUBTC,1
5177,15346,DogyRace,DOR,1
5178,15347,99DEFI.NETWORK,99DEFI,1
5179,15348,Astra Guild Ventures,AGV,1
5180,15354,OpenSwap Optimism Token,OPENX,1
5181,15355,Baby Lovely Inu,BLOVELY,1
5182,15357,DoubleDice,DODI,1
5183,15362,rASKO,RASKO,1
5184,15366,XIDO FINANCE,XIDO,1
5185,15368,Egoras Credit,EGC,1
5186,15370,AggregatedFinance,AGFI,1
5187,15374,YTizer,YTZ,1
5188,15388,RIZON,ATOLO,1
5189,15391,Rich Santa,SANTA,1
5190,15395,Monster,MST,1
5191,15396,Creator Protocol,CRE,1
5192,15397,Firulais,FIRU,1
5193,15398,Rome,ROME,1
5194,15399,Supernova Token,SNT,1
5195,15404,Meta Musk,META,1
5196,15411,New Year Token,NYT,1
5197,15419,Zenlink,ZLK,1
5198,15421,Zomfi,ZOMFI,1
5199,15422,Income Island Token,INCOME,1
5200,15426,CollectCoin,CLCT,1
5201,15427,Rocket,ROCKET,1
5202,15428,Euro Shiba Inu,EShib,1
5203,15434,DIAMOND,DIAMOND,1
5204,15438,ForthBox,FBX,1
5205,15439,Age of Tanks,A.O.T,1
5206,15440,Txbit Token,TXBIT,1
5207,15442,All Coins Yield Capital,ACYC,1
5208,15446,Baby Shark Tank,BASHTANK,1
5209,15447,Lyra,LYRA,1
5210,15455,ImpactXP,IMPACTXP,1
5211,15456,Juicebox,JBX,1
5212,15463,SIDUS,SIDUS,1
5213,15469,Sipher,SIPHER,1
5214,15471,4JNET,4JNET,1
5215,15476,LUXY,LUXY,1
5216,15477,MillionMonke,MIMO,1
5217,15478,Decentral Games,DG,1
5218,15480,Umami Finance,UMAMI,1
5219,15483,LocalTrade,LTT,1
5220,15484,Lithosphere,LITHO,1
5221,15486,PumpETH,PETH,1
5222,15487,PopDoge,POPDOGE,1
5223,15489,Wizarre Scroll,SCRL,1
5224,15492,humanDAO,HDAO,1
5225,15493,Multiverse Capital,MVC,1
5226,15495,Bloomify,CHARGE,1
5227,15501,DeFiHorse,DFH,1
5228,15502,Peoplez,LEZ,1
5229,15509,Studio Shibli,SHIBLI,1
5230,15510,Decentral Games Governance (xDG),xDG,1
5231,15513,Defi Coin,DEFC,1
5232,15515,STMAN | Stickman's Battleground NFT Game,STMAN,1
5233,15516,Pi INU,PINU,1
5234,15517,WoopMoney,WMW,1
5235,15518,Kanga Exchange Token,KNG,1
5236,15528,Zodium,ZODI,1
5237,15529,Space Crypto,SPG,1
5238,15530,Enegra (EGX),EGX,1
5239,15532,Moomonster,MOO,1
5240,15535,Flux,FLX,1
5241,15539,NOSHIT,NSH,1
5242,15546,Kronos DAO,KRNO,1
5243,15551,Dogelana,DLANA,1
5244,15554,Citrus,CTS,1
5245,15557,Mother of Memes,MOM,1
5246,15563,Cornucopias,COPI,1
5247,15564,DEXGame,DXGM,1
5248,15565,CheeseSwap,CHEESE,1
5249,15572,Charm,CHARM,1
5250,15574,KaraStar UMY,UMY,1
5251,15575,Plastiks,PLASTIK,1
5252,15577,BIZVERSE,BIVE,1
5253,15583,Studyum,STUD,1
5254,15584,Humans.ai,HEART,1
5255,15585,GuildFi,GF,1
5256,15586,AngelsCreed,ANGEL,1
5257,15587,Cowboy Snake,COWS,1
5258,15588,PathDAO,PATH,1
5259,15589,The Crypto You,MILK,1
5260,15592,MetaBrands,MAGE,1
5261,15593,DopeWarz,DRUG,1
5262,15594,BlackPoker,BPKR,1
5263,15596,Xtremcoin,XTR,1
5264,15597,Honey Deluxe Token,HONEYD,1
5265,15601,Floshin Token,FLOSHIN,1
5266,15602,Energyfi,EFT,1
5267,15603,Monster Adventure Token,MAT,1
5268,15608,TabTrader Token,TTT,1
5269,15609,Shibana,BANA,1
5270,15610,Terra Classic USD (Wormhole),USTC,1
5271,15613,WMT,WMT,1
5272,15617,Kyrrex,KRRX,1
5273,15627,Nxtech Network,NX,1
5274,15632,Meta Rewards Token,MRT,1
5275,15634,AdaSwap,ASW,1
5276,15638,Ltradex,LTEX,1
5277,15639,Synex Coin,MINECRAFT,1
5278,15641,Kounotori,KTO,1
5279,15645,AstroDonkey,DNKY,1
5280,15652,GOGOcoin,GOGO,1
5281,15658,Qitmeer Network,MEER,1
5282,15659,Decentralized Eternal Virtual Traveller,DEVT,1
5283,15661,LINKS Token,LINKS,1
5284,15664,BlockchainSpace,GUILD,1
5285,15669,The Parallel,PRL,1
5286,15672,InfinityCash,IFC,1
5287,15677,Simpli Finance,SIMPLI,1
5288,15678,Voxies,VOXEL,1
5289,15682,MMM7,MMM7,1
5290,15683,Musk Metaverse,METAMUSK,1
5291,15684,Empire Capital Token,ECC,1
5292,15686,Metaverse Exchange,METACEX,1
5293,15687,Grim Finance,REAPER,1
5294,15688,Domi Online,DOMI,1
5295,15690,Defrost Finance,H2O,1
5296,15691,WX Token,WX,1
5297,15695,Tank Battle,TBL,1
5298,15698,GFORCE,GFCE,1
5299,15700,Cryptotem,TOTEM,1
5300,15703,Crypto Piece,BELLY,1
5301,15709,Genius Yield,GENS,1
5302,15715,Cardashift,CLAP,1
5303,15719,SmashCash,SMASH,1
5304,15720,MetaFabric,FABRIC,1
5305,15721,MagicCraft,MCRT,1
5306,15723,HorizonDollar,HZD,1
5307,15728,BitGoo,BTG,1
5308,15730,Twelve Legions,CTL,1
5309,15731,SORA Synthetic USD,XSTUSD,1
5310,15732,Monster Battle,MBS,1
5311,15733,Bent Finance,BENT,1
5312,15734,bePAY Finance,BECOIN,1
5313,15736,LUCA,LUCA,1
5314,15737,Soldex,SOLX,1
5315,15744,Prism,PRISM,1
5316,15747,MODA DAO,MODA,1
5317,15748,DexBrowser,BRO,1
5318,15752,Blockasset,BLOCK,1
5319,15753,Instrumental Finance,STRM,1
5320,15754,RunNode,RUN,1
5321,15758,LimoCoin Swap,LMCSWAP,1
5322,15759,AAG,AAG,1
5323,15761,MetaGear,GEAR,1
5324,15762,Bitlocus,BTL,1
5325,15764,Hololoot,HOL,1
5326,15768,WAGMI on Solana,WAGMI,1
5327,15769,Aimedis,AIMX,1
5328,15771,ELEF  WORLD,ELEF,1
5329,15779,basis.markets,BASIS,1
5330,15782,Geopoly,GEO$,1
5331,15783,PhotoChromic,PHCR,1
5332,15784,LIT,LIT,1
5333,15786,Luniverse,LUNI,1
5334,15788,Royal Gold,RGOLD,1
5335,15789,ThorFi,THOR,1
5336,15790,Propel,PEL,1
5337,15792,Paricle Technology,PART,1
5338,15796,Blocksport,BSPT,1
5339,15798,Empower,MPWR,1
5340,15799,LIFEBIRD,LIFEBIRD,1
5341,15803,ETH 2x Flexible Leverage Index (Polygon),ETH2X-FLI-P,1
5342,15806,Attack Wagon,ATK,1
5343,15811,Keeshond Coin,KSH,1
5344,15816,Zombie World Z,ZWZ,1
5345,15826,Piratera,PIRA,1
5346,15827,WhaleGirl,WGIRL,1
5347,15829,INFAM,INF,1
5348,15830,GAMER,GMR,1
5349,15831,Yearnlab,YLB,1
5350,15837,Recast1 Coin,R1,1
5351,15839,La Peseta,PTA,1
5352,15840,Stamen Tellus Token,STT,1
5353,15841,KnightSwap,KNIGHT,1
5354,15842,Bedrock,ROCK,1
5355,15845,DOEX,DOEX,1
5356,15848,MetaRacers,MRS,1
5357,15849,BollyCoin,BOLLY,1
5358,15852,SIF Token,SIF,1
5359,15853,Axl Inu,AXL,1
5360,15857,QUASA,QUA,1
5361,15858,Galaxy Fight Club,GCOIN,1
5362,15862,Dash Diamond,DASHD,1
5363,15864,Bloomify Static,STATIC,1
5364,15866,PayNet Coin,PAYN,1
5365,15870,League of Ancients,LOA,1
5366,15873,UNIVERSE ISLAND,UIM,1
5367,15876,Bomb Money,BOMB,1
5368,15878,DAOLand,DLD,1
5369,15881,Voxel X Network,VXL,1
5370,15882,Monetas,MNTG,1
5371,15886,Launchblock.com,LBP,1
5372,15887,Solabrador,SOLAB,1
5373,15888,Baby Ripple,BABYXRP,1
5374,15889,Metaverse Face,MEFA,1
5375,15891,CryptoCart V2,CCV2,1
5376,15892,Kitty Coin Solana,KITTY,1
5377,15893,Ruby Currency,RBC,1
5378,15895,Capital DAO Protocol,CDS,1
5379,15898,Metakings,MTK,1
5380,15899,Last Survivor,LSC,1
5381,15906,Snap Token,SNAP,1
5382,15907,HarryPotterObamaSonic10Inu,BITCOIN,1
5383,15917,TOKEN SHELBY,TSY,1
5384,15918,Artube,ATT,1
5385,15921,Poollotto.finance,PLT,1
5386,15922,New Order,NEWO,1
5387,15924,NvirWorld,NVIR,1
5388,15925,Aurora Token,ADTX,1
5389,15926,Rainmaker Games,RAIN,1
5390,15929,Metagame Arena,MGA,1
5391,15931,FrogSwap,FROG,1
5392,15933,Bomb Money,BSHARE,1
5393,15936,99Starz,STZ,1
5394,15937,PlayNity,PLY,1
5395,15944,Eterland,ETER,1
5396,15946,Polygen,PGEN,1
5397,15947,SoldierNodes,SLD,1
5398,15951,Ftribe Fighters (F2 NFT),F2C,1
5399,15953,CAT,CAT,1
5400,15957,Goblin,GOBLIN,1
5401,15959,Vader Protocol,VADER,1
5402,15961,Gold Nugget,NGT,1
5403,15962,SCROOGE,SCROOGE,1
5404,15964,Akil Coin,AKL,1
5405,15970,Agro Global,AGRO,1
5406,15973,Zero,ZERO,1
5407,15974,Metaverser,MTVT,1
5408,15980,Shuna Inuverse,SHUNAV2,1
5409,15982,Monster of God,MONX,1
5410,15985,Mongoose,MONGOOSE,1
5411,15991,GNAR TOKEN,GNAR,1
5412,15992,IDEAS,IDS,1
5413,15994,Tribeland,TRBL,1
5414,15996,pSTAKE Finance,PSTAKE,1
5415,15997,Xpansion Game,XPS,1
5416,16001,DarkShield Games Studio,DKS,1
5417,16003,TATA Coin,TATA,1
5418,16007,Revenue Coin,RVC,1
5419,16010,Silo Finance,SILO,1
5420,16011,Goldario,GLD,1
5421,16013,XY Finance,XY,1
5422,16016,Portuma,POR,1
5423,16018,DiamondQ,DIQ,1
5424,16019,NKCL Classic,NKCLC,1
5425,16023,NFTshootout,SHOO,1
5426,16024,WAMO,WAMO,1
5427,16028,Reforestation Mahogany,RMOG,1
5428,16030,DEEPMAZE Finance,DPZ,1
5429,16032,HUH Token,HUH,1
5430,16033,Metastrike,MTS,1
5431,16034,The Wasted Lands,WAL,1
5432,16035,Crypto Fight Club,FIGHT,1
5433,16038,Minereum BSC,MNEB,1
5434,16043,BYTZ,BYTZ,1
5435,16044,nUSD (HotBit),nUSD,1
5436,16045,Adadao,ADAO,1
5437,16049,THORWallet DEX,TGT,1
5438,16051,Rise of Defenders,RDR,1
5439,16052,TempleDAO,TEMPLE,1
5440,16055,MetaMounts,MOUNT,1
5441,16057,Outer Ring MMO (GQ),GQ,1
5442,16058,Captain Inu,CPTINU,1
5443,16059,MOBLAND,SYNR,1
5444,16068,Jigen,JIG,1
5445,16069,Hibiki Finance Cronos,CHIBIKI,1
5446,16072,XQuake,XQK,1
5447,16074,The Starship Finance,BIP,1
5448,16077,CoinField Coin,CFC,1
5449,16080,Power Cash,PRCH,1
5450,16081,USNOTA,USNOTA,1
5451,16085,Plato Farm (PLATO),PLATO,1
5452,16086,BitTorrent-New,BTT,1
5453,16089,Plato Farm (MARK),MARK,1
5454,16090,UncleMine,UM,1
5455,16091,MetaGods,MGOD,1
5456,16093,Bitkub Coin,KUB,1
5457,16095,Totem,CTZN,1
5458,16096,Dinoland,DNL,1
5459,16098,SolClout,SCT,1
5460,16100,Crafting Finance,CRF,1
5461,16101,Sandwich Network,SANDWICH,1
5462,16103,SOLCash,SOLCASH,1
5463,16104,PearDAO,PEX,1
5464,16105,Chumbi Valley,CHMB,1
5465,16108,xUSD,XUSD,1
5466,16113,Clifford Inu,CLIFF,1
5467,16116,Wrapped Solana,SOL,1
5468,16126,Travel Coin,TCOIN,1
5469,16128,Predictcoin,PRED,1
5470,16130,Wrapped Staked HEC,WSHEC,1
5471,16133,Frontrow,FRR,1
5472,16135,Shib Generating,SHG,1
5473,16136,Crypto Birds,XCB,1
5474,16137,BTC 2x Flexible Leverage Index,BTC2X-FLI,1
5475,16138,Parasol Finance,PSOL,1
5476,16139,Dragon Verse,DRV,1
5477,16143,EternalFlow,EFT,1
5478,16144,Hippo Coin,HIPPO,1
5479,16145,MoonTrustBSC,MNTTBSC,1
5480,16147,MONNFTS,MON,1
5481,16148,FreeRossDAO,FREE,1
5482,16151,DUSD Network,DUSD,1
5483,16160,Multi-Chain Capital (new),MCC,1
5484,16162,SafeMoon V2,SFM,1
5485,16168,Nitro League,NITRO,1
5486,16175,Baby Cheems Inu,BCI,1
5487,16177,xUSD Token,XUSD,1
5488,16178,Imperium Empires,IME,1
5489,16181,Solice,SLC,1
5490,16182,ManuFactory,MNFT,1
5491,16183,EarnHub,EHB,1
5492,16184,KING FOREVER,KFR,1
5493,16185,Dingocoin,DINGO,1
5494,16190,H-Space Metaverse,HKSM,1
5495,16191,TravGoPV,TPV,1
5496,16193,Pi,PI,1
5497,16194,Akitavax,AKITAX,1
5498,16196,Xverse,XVC,1
5499,16197,Luna Rush,LUS,1
5500,16198,MongooseCoin,MONGOOSE,1
5501,16201,Day By Day,DBD,1
5502,16203,Roboots,RBO,1
5503,16204,Solana Nut,SOLNUT,1
5504,16206,Eroverse,ERO,1
5505,16207,Phant,PNT,1
5506,16208,BofB,BOFB,1
5507,16209,Olympus v1,OHM,1
5508,16212,DEHR Network,DHR,1
5509,16214,Graviton Zero,GRAV,1
5510,16215,CryptoGuards,CGAR,1
5511,16218,Marvelous NFTs (Bad Days),MNFT,1
5512,16219,FireBotToken,FBX,1
5513,16222,MotionWreck Games,MWG,1
5514,16227,myMessage,MESA,1
5515,16228,MetaPlayers.gg,FPS,1
5516,16230,ETH Fan Token Ecosystem,EFT,1
5517,16231,Platypus Finance,PTP,1
5518,16236,Redacted Cartel,BTRFLY,1
5519,16237,Astro Verse,ASV,1
5520,16238,BOT,BOT,1
5521,16240,Ravendex,RAVE,1
5522,16242,Cryptowolf Finance,$CWOLF,1
5523,16244,Amphorium,AMH,1
5524,16251,BitcoinBR,BTCBR,1
5525,16252,Okratech Token,ORT,1
5526,16253,Tr3zor,TR3,1
5527,16254,OpenLive NFT,OPV,1
5528,16255,Hakuna Matata,MATATA,1
5529,16256,REDMARS,RMARS,1
5530,16257,Monaco Planet,MONA,1
5531,16258,World of Defish,WOD,1
5532,16260,impactMarket,PACT,1
5533,16262,Starbots,BOT,1
5534,16264,KaraStar,KARA,1
5535,16271,Jolofcoin,JOL,1
5536,16272,PLT,PLT,1
5537,16273,PLUSPAD,PLUS,1
5538,16275,Duckie Land,MMETA,1
5539,16276,nOFTEN,NOF,1
5540,16277,Ari Swap,ARI,1
5541,16278,Mickey,MCK,1
5542,16279,Changer,CNG,1
5543,16283,ARTi Project,ARTI,1
5544,16285,Triathon,GEON,1
5545,16286,ERON,ERON,1
5546,16290,GreenTek,GTE,1
5547,16296,Battle Saga,BTL,1
5548,16298,Hummingbot,HBOT,1
5549,16300,Adana Demirspor Token,DEMIR,1
5550,16302,UpOnly,UPO,1
5551,16304,Astroport Classic,ASTRO,1
5552,16305,Izumi Finance,IZI,1
5553,16306,Theca,THECA,1
5554,16314,CryptoNeur Network foundation,CNF,1
5555,16321,Evoverse Power,EPW,1
5556,16326,Kitsumon,$KMC,1
5557,16330,Chikn Egg,EGG,1
5558,16331,SolCondoms,CONDOMS,1
5559,16333,PeaceTokenFinance,PET,1
5560,16334,ApolloX,APX,1
5561,16335,MiniGame,MINIGAME,1
5562,16338,Meta Decentraland,MDL,1
5563,16341,Tip.Blue,BLUE,1
5564,16344,LaunchZone (LZP),LZP,1
5565,16345,BitMEX Token,BMEX,1
5566,16349,Volt Inu,VOLT,1
5567,16350,Phaeton,PHAE,1
5568,16352,Green Satoshi Token (SOL),GST,1
5569,16353,BunnyVerse,BNV,1
5570,16354,KunoichiX,KUNO,1
5571,16355,Tranquil Staked ONE,STONE,1
5572,16357,TRYC,TRYC,1
5573,16359,Calo,CALO,1
5574,16360,Gearbox Protocol,GEAR,1
5575,16363,Minto,BTCMT,1
5576,16364,SwapX,XWAP,1
5577,16366,Phoenix Blockchain,PHX,1
5578,16377,Solana Fren,FREN,1
5579,16378,MetaverseMGL,MGLC,1
5580,16381,OragonX,ORGN,1
5581,16385,Celo Brazilian Real,CREAL,1
5582,16386,Meblox Protocol,MEB,1
5583,16387,Poopsicle,POOP,1
5584,16388,Governance OHM,GOHM,1
5585,16389,Umee,UMEE,1
5586,16394,SUPE,SUPE,1
5587,16395,Kayserispor Token,KYSR,1
5588,16397,Woozoo Music,WZM,1
5589,16398,Whalemap,WMP,1
5590,16399,Coreum,CORE,1
5591,16400,CryptoPlants Club,CPC,1
5592,16402,Smart Marketing Token,SMT,1
5593,16405,Brewlabs,BREWLABS,1
5594,16406,CakeSwap,CAKESWAP,1
5595,16407,XX Platform,XXP,1
5596,16408,Mechanium,MECHA,1
5597,16409,Agile Finance,AGL,1
5598,16410,Animverse,ANM,1
5599,16411,iPulse,PLS,1
5600,16412,Conjee,CONJ,1
5601,16421,TinyBits,TINY,1
5602,16425,Metaxy,MXY,1
5603,16427,iCommunity Labs,ICOM,1
5604,16430,Tectonic,TONIC,1
5605,16432,Everdome,DOME,1
5606,16433,Ghost Trader,GTR,1
5607,16434,Ooki Protocol,OOKI,1
5608,16435,Metaworld,MW,1
5609,16441,Mound Token,MND,1
5610,16444,MetaFootball,MTF,1
5611,16446,Orakler,ORKL,1
5612,16447,CryptoTanks,TANK,1
5613,16456,HeroPark,HP,1
5614,16458,Obsidium,OBS,1
5615,16459,Incognito,PRV,1
5616,16463,OpenDAO,SOS,1
5617,16464,Gamesta,GSG,1
5618,16465,Terra Name Service,TNS,1
5619,16466,BALI TOKEN,BLI,1
5620,16467,FishingTown,FHTN,1
